dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
2011-12-25,Spring,2011,Dec,18,0,Sunday,Clear,0.32,0.3182,70.0,0.19399999999999998,7,23,30,weekend,Terlalu Lembab
2011-12-25,Spring,2011,Dec,19,0,Sunday,Clear,0.32,0.3333,56.99999999999999,0.1343,2,14,16,weekend,Ideal
2011-12-25,Spring,2011,Dec,20,0,Sunday,Clear,0.32,0.3333,49.0,0.0896,8,18,26,weekend,Ideal
2011-12-25,Spring,2011,Dec,21,0,Sunday,Clear,0.3,0.303,56.00000000000001,0.1343,4,15,19,weekend,Ideal
2011-12-25,Spring,2011,Dec,22,0,Sunday,Clear,0.28,0.2727,61.0,0.1642,2,15,17,weekend,Ideal
2011-12-25,Spring,2011,Dec,23,0,Sunday,Clear,0.26,0.2727,65.0,0.1343,2,14,16,weekend,Terlalu Lembab
2011-12-26,Spring,2011,Dec,0,1,Sunday,Clear,0.22,0.2273,75.0,0.1642,5,6,11,weekend,Terlalu Lembab
2011-12-26,Spring,2011,Dec,1,1,Sunday,Clear,0.28,0.2727,56.00000000000001,0.19399999999999998,3,7,10,weekend,Ideal
2011-12-26,Spring,2011,Dec,2,1,Sunday,Clear,0.34,0.3182,46.0,0.2239,2,5,7,weekend,Ideal
2011-12-26,Spring,2011,Dec,4,1,Sunday,Clear,0.34,0.303,46.0,0.2985,0,2,2,weekend,Ideal
2011-12-26,Spring,2011,Dec,5,1,Sunday,Clear,0.34,0.303,42.0,0.3881,0,4,4,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,6,1,Sunday,Clear,0.32,0.303,45.0,0.2836,0,4,4,weekend,Ideal
2011-12-26,Spring,2011,Dec,7,1,Sunday,Clear,0.32,0.3182,45.0,0.19399999999999998,2,17,19,weekend,Ideal
2011-12-26,Spring,2011,Dec,8,1,Sunday,Clear,0.32,0.3333,45.0,0.1343,5,13,18,weekend,Ideal
2011-12-26,Spring,2011,Dec,9,1,Sunday,Clear,0.34,0.303,46.0,0.2985,24,38,62,weekend,Ideal
2011-12-26,Spring,2011,Dec,10,1,Sunday,Clear,0.34,0.2879,42.0,0.5224,31,39,70,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,11,1,Sunday,Clear,0.34,0.2879,46.0,0.5821,40,51,91,weekend,Ideal
2011-12-26,Spring,2011,Dec,12,1,Sunday,Clear,0.36,0.3182,43.0,0.4627,34,66,100,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,13,1,Sunday,Clear,0.38,0.3939,40.0,0.2985,57,83,140,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,14,1,Sunday,Clear,0.38,0.3939,40.0,0.3284,73,80,153,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,15,1,Sunday,Clear,0.38,0.3939,40.0,0.2537,26,105,131,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,16,1,Sunday,Clear,0.36,0.3333,43.0,0.2836,28,69,97,weekend,Terlalu kering
2011-12-26,Spring,2011,Dec,17,1,Sunday,Clear,0.34,0.3182,46.0,0.2239,30,67,97,weekend,Ideal
2011-12-26,Spring,2011,Dec,18,1,Sunday,Clear,0.32,0.3333,49.0,0.0896,21,54,75,weekend,Ideal
2011-12-26,Spring,2011,Dec,19,1,Sunday,Clear,0.3,0.3182,65.0,0.0896,16,49,65,weekend,Terlalu Lembab
2011-12-26,Spring,2011,Dec,20,1,Sunday,Clear,0.3,0.3182,56.00000000000001,0.0896,14,42,56,weekend,Ideal
2011-12-26,Spring,2011,Dec,21,1,Sunday,Clear,0.26,0.303,70.0,0.0,10,39,49,weekend,Terlalu Lembab
2011-12-26,Spring,2011,Dec,22,1,Sunday,Clear,0.26,0.303,70.0,0.0,5,22,27,weekend,Terlalu Lembab
2011-12-26,Spring,2011,Dec,23,1,Sunday,Clear,0.26,0.2727,70.0,0.1045,4,25,29,weekend,Terlalu Lembab
2011-12-27,Spring,2011,Dec,0,0,Monday,Clear,0.26,0.2576,70.0,0.1642,3,9,12,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,1,0,Monday,Clear,0.26,0.2727,70.0,0.1343,0,6,6,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,2,0,Monday,Clear,0.26,0.2727,70.0,0.1343,2,2,4,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,3,0,Monday,Misty,0.3,0.2879,61.0,0.2239,0,3,3,workingday,Ideal
2011-12-27,Spring,2011,Dec,4,0,Monday,Misty,0.3,0.2879,65.0,0.2239,0,3,3,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,5,0,Monday,Misty,0.3,0.2727,64.0,0.2836,0,8,8,workingday,Ideal
2011-12-27,Spring,2011,Dec,6,0,Monday,Misty,0.3,0.2727,61.0,0.2985,0,35,35,workingday,Ideal
2011-12-27,Spring,2011,Dec,7,0,Monday,Misty,0.3,0.2879,65.0,0.2836,1,79,80,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,8,0,Monday,Misty,0.3,0.303,65.0,0.1642,9,155,164,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,9,0,Monday,Light_rainsnow,0.32,0.3333,66.0,0.1045,19,85,104,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,10,0,Monday,Misty,0.32,0.3333,66.0,0.0896,13,47,60,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,11,0,Monday,Light_rainsnow,0.32,0.3333,66.0,0.1045,6,24,30,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,12,0,Monday,Light_rainsnow,0.3,0.3182,81.0,0.0896,8,16,24,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,13,0,Monday,Light_rainsnow,0.3,0.303,87.0,0.1343,1,19,20,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,14,0,Monday,Light_rainsnow,0.42,0.4242,82.0,0.3881,0,14,14,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,15,0,Monday,Light_rainsnow,0.42,0.4242,82.0,0.3881,2,17,19,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,16,0,Monday,Light_rainsnow,0.44,0.4394,88.0,0.3284,2,44,46,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,17,0,Monday,Light_rainsnow,0.4,0.4091,87.0,0.1343,6,109,115,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,18,0,Monday,Clear,0.38,0.3939,87.0,0.2836,9,126,135,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,19,0,Monday,Clear,0.34,0.3333,87.0,0.1642,3,87,90,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,20,0,Monday,Clear,0.32,0.3333,93.0,0.0896,3,66,69,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,21,0,Monday,Clear,0.32,0.3333,87.0,0.0896,11,52,63,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,22,0,Monday,Clear,0.32,0.3333,87.0,0.0896,3,29,32,workingday,Terlalu Lembab
2011-12-27,Spring,2011,Dec,23,0,Monday,Clear,0.3,0.303,93.0,0.1343,2,24,26,workingday,Terlalu Lembab
2011-12-28,Spring,2011,Dec,0,0,Monday,Clear,0.32,0.3182,87.0,0.1642,0,10,10,workingday,Terlalu Lembab
2011-12-28,Spring,2011,Dec,1,0,Monday,Clear,0.32,0.3182,76.0,0.1642,0,12,12,workingday,Terlalu Lembab
2011-12-28,Spring,2011,Dec,2,0,Monday,Clear,0.32,0.303,61.0,0.2537,0,7,7,workingday,Ideal
2011-12-28,Spring,2011,Dec,3,0,Monday,Clear,0.32,0.303,61.0,0.2537,0,4,4,workingday,Ideal
2011-12-28,Spring,2011,Dec,5,0,Monday,Clear,0.32,0.2879,56.99999999999999,0.3582,0,9,9,workingday,Ideal
2011-12-28,Spring,2011,Dec,6,0,Monday,Clear,0.32,0.303,56.99999999999999,0.2537,1,42,43,workingday,Ideal
2011-12-28,Spring,2011,Dec,7,0,Monday,Clear,0.32,0.303,56.99999999999999,0.2537,4,106,110,workingday,Ideal
2011-12-28,Spring,2011,Dec,8,0,Monday,Clear,0.32,0.2879,56.99999999999999,0.3582,11,206,217,workingday,Ideal
2011-12-28,Spring,2011,Dec,9,0,Monday,Clear,0.32,0.303,56.99999999999999,0.3284,18,171,189,workingday,Ideal
2011-12-28,Spring,2011,Dec,10,0,Monday,Clear,0.34,0.3182,56.99999999999999,0.2239,12,84,96,workingday,Ideal
2011-12-28,Spring,2011,Dec,11,0,Monday,Clear,0.36,0.3333,46.0,0.3582,18,93,111,workingday,Ideal
2011-12-28,Spring,2011,Dec,12,0,Monday,Clear,0.34,0.2879,46.0,0.5522,32,108,140,workingday,Ideal
2011-12-28,Spring,2011,Dec,13,0,Monday,Clear,0.34,0.2879,39.0,0.4627,24,135,159,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,14,0,Monday,Clear,0.32,0.2879,39.0,0.3881,24,96,120,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,15,0,Monday,Clear,0.32,0.2879,36.0,0.4179,16,101,117,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,16,0,Monday,Clear,0.3,0.2727,36.0,0.4179,23,144,167,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,17,0,Monday,Clear,0.28,0.2727,38.0,0.2537,25,225,250,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,18,0,Monday,Clear,0.26,0.2273,38.0,0.3284,10,159,169,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,19,0,Monday,Clear,0.24,0.2273,41.0,0.2537,16,135,151,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,20,0,Monday,Clear,0.24,0.2273,41.0,0.2239,9,70,79,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,21,0,Monday,Clear,0.22,0.2273,44.0,0.1343,7,63,70,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,22,0,Monday,Clear,0.22,0.2424,44.0,0.1045,2,31,33,workingday,Terlalu kering
2011-12-28,Spring,2011,Dec,23,0,Monday,Clear,0.22,0.2121,44.0,0.2537,3,36,39,workingday,Terlalu kering
2011-12-29,Spring,2011,Dec,0,0,Monday,Misty,0.22,0.2273,47.0,0.19399999999999998,4,24,28,workingday,Ideal
2011-12-29,Spring,2011,Dec,1,0,Monday,Clear,0.22,0.2121,47.0,0.2239,0,15,15,workingday,Ideal
2011-12-29,Spring,2011,Dec,2,0,Monday,Clear,0.2,0.2273,51.0,0.1045,0,3,3,workingday,Ideal
2011-12-29,Spring,2011,Dec,3,0,Monday,Clear,0.2,0.19699999999999998,55.00000000000001,0.19399999999999998,0,2,2,workingday,Ideal
2011-12-29,Spring,2011,Dec,4,0,Monday,Clear,0.2,0.2121,55.00000000000001,0.1642,1,2,3,workingday,Ideal
2011-12-29,Spring,2011,Dec,5,0,Monday,Clear,0.2,0.2273,55.00000000000001,0.1045,0,10,10,workingday,Ideal
2011-12-29,Spring,2011,Dec,6,0,Monday,Clear,0.2,0.2576,59.0,0.0,2,39,41,workingday,Ideal
2011-12-29,Spring,2011,Dec,7,0,Monday,Clear,0.18,0.2121,64.0,0.0896,2,104,106,workingday,Ideal
2011-12-29,Spring,2011,Dec,8,0,Monday,Misty,0.2,0.2576,64.0,0.0,3,207,210,workingday,Ideal
2011-12-29,Spring,2011,Dec,9,0,Monday,Misty,0.2,0.2121,64.0,0.1343,15,155,170,workingday,Ideal
2011-12-29,Spring,2011,Dec,10,0,Monday,Misty,0.22,0.2273,64.0,0.1642,13,97,110,workingday,Ideal
2011-12-29,Spring,2011,Dec,11,0,Monday,Misty,0.24,0.2576,60.0,0.0896,23,99,122,workingday,Ideal
2011-12-29,Spring,2011,Dec,12,0,Monday,Misty,0.26,0.2727,56.00000000000001,0.1045,12,118,130,workingday,Ideal
2011-12-29,Spring,2011,Dec,13,0,Monday,Misty,0.28,0.2879,52.0,0.1045,36,95,131,workingday,Ideal
2011-12-29,Spring,2011,Dec,14,0,Monday,Misty,0.3,0.3333,52.0,0.0,30,112,142,workingday,Ideal
2011-12-29,Spring,2011,Dec,15,0,Monday,Misty,0.3,0.3182,52.0,0.0896,27,150,177,workingday,Ideal
2011-12-29,Spring,2011,Dec,16,0,Monday,Clear,0.3,0.303,52.0,0.1642,22,155,177,workingday,Ideal
2011-12-29,Spring,2011,Dec,17,0,Monday,Clear,0.3,0.303,61.0,0.1642,14,226,240,workingday,Ideal
2011-12-29,Spring,2011,Dec,18,0,Monday,Clear,0.3,0.303,56.00000000000001,0.1343,15,192,207,workingday,Ideal
2011-12-29,Spring,2011,Dec,19,0,Monday,Clear,0.3,0.3182,56.00000000000001,0.1045,11,124,135,workingday,Ideal
2011-12-29,Spring,2011,Dec,20,0,Monday,Clear,0.28,0.2879,65.0,0.1045,8,88,96,workingday,Terlalu Lembab
2011-12-29,Spring,2011,Dec,21,0,Monday,Misty,0.28,0.2879,61.0,0.1343,8,60,68,workingday,Ideal
2011-12-29,Spring,2011,Dec,22,0,Monday,Clear,0.28,0.2879,65.0,0.1343,7,48,55,workingday,Terlalu Lembab
2011-12-29,Spring,2011,Dec,23,0,Monday,Clear,0.3,0.303,65.0,0.1642,1,44,45,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,0,0,Monday,Clear,0.28,0.2879,70.0,0.1343,4,26,30,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,1,0,Monday,Clear,0.26,0.2879,65.0,0.0896,9,11,20,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,2,0,Monday,Clear,0.24,0.2576,70.0,0.1045,2,10,12,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,3,0,Monday,Clear,0.24,0.2576,70.0,0.1045,0,6,6,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,4,0,Monday,Clear,0.24,0.2576,70.0,0.0896,0,2,2,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,5,0,Monday,Clear,0.22,0.2576,75.0,0.0896,0,10,10,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,6,0,Monday,Clear,0.24,0.2576,70.0,0.0896,1,31,32,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,7,0,Monday,Clear,0.24,0.2576,75.0,0.0896,3,92,95,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,8,0,Monday,Misty,0.24,0.2576,75.0,0.0896,12,193,205,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,9,0,Monday,Clear,0.26,0.303,75.0,0.0,19,175,194,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,10,0,Monday,Clear,0.3,0.2879,65.0,0.2537,10,108,118,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,11,0,Monday,Clear,0.32,0.3182,66.0,0.19399999999999998,45,126,171,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,12,0,Monday,Clear,0.32,0.3333,56.99999999999999,0.1343,38,159,197,workingday,Ideal
2011-12-30,Spring,2011,Dec,13,0,Monday,Misty,0.36,0.3485,53.0,0.1343,53,154,207,workingday,Ideal
2011-12-30,Spring,2011,Dec,14,0,Monday,Misty,0.4,0.4091,47.0,0.0896,67,178,245,workingday,Ideal
2011-12-30,Spring,2011,Dec,15,0,Monday,Clear,0.42,0.4242,44.0,0.0,56,236,292,workingday,Terlalu kering
2011-12-30,Spring,2011,Dec,16,0,Monday,Clear,0.42,0.4242,47.0,0.19399999999999998,36,247,283,workingday,Ideal
2011-12-30,Spring,2011,Dec,17,0,Monday,Clear,0.38,0.3939,54.0,0.1642,54,188,242,workingday,Ideal
2011-12-30,Spring,2011,Dec,18,0,Monday,Clear,0.36,0.3485,62.0,0.1343,19,163,182,workingday,Ideal
2011-12-30,Spring,2011,Dec,19,0,Monday,Misty,0.34,0.303,49.0,0.4179,16,96,112,workingday,Ideal
2011-12-30,Spring,2011,Dec,20,0,Monday,Misty,0.34,0.3485,66.0,0.1045,16,75,91,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,21,0,Monday,Misty,0.36,0.3636,66.0,0.1045,11,84,95,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,22,0,Monday,Misty,0.34,0.3333,71.0,0.1642,7,78,85,workingday,Terlalu Lembab
2011-12-30,Spring,2011,Dec,23,0,Monday,Misty,0.36,0.3333,66.0,0.2537,13,60,73,workingday,Terlalu Lembab
2011-12-31,Spring,2011,Dec,0,0,Sunday,Misty,0.38,0.3939,62.0,0.3284,7,37,44,weekend,Ideal
2011-12-31,Spring,2011,Dec,1,0,Sunday,Misty,0.4,0.4091,62.0,0.2836,4,31,35,weekend,Ideal
2011-12-31,Spring,2011,Dec,2,0,Sunday,Misty,0.4,0.4091,62.0,0.2836,1,27,28,weekend,Ideal
2011-12-31,Spring,2011,Dec,3,0,Sunday,Misty,0.4,0.4091,62.0,0.2836,1,17,18,weekend,Ideal
2011-12-31,Spring,2011,Dec,4,0,Sunday,Clear,0.38,0.3939,71.0,0.2239,1,9,10,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,5,0,Sunday,Misty,0.36,0.3485,76.0,0.2239,1,0,1,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,6,0,Sunday,Misty,0.4,0.4091,71.0,0.0896,1,5,6,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,7,0,Sunday,Light_rainsnow,0.38,0.3939,76.0,0.0,6,13,19,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,8,0,Sunday,Clear,0.34,0.3333,81.0,0.1343,7,42,49,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,9,0,Sunday,Clear,0.38,0.3939,76.0,0.0,18,72,90,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,10,0,Sunday,Clear,0.4,0.4091,76.0,0.1642,20,108,128,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,11,0,Sunday,Clear,0.42,0.4242,71.0,0.1642,65,152,217,weekend,Terlalu Lembab
2011-12-31,Spring,2011,Dec,12,0,Sunday,Clear,0.52,0.5,39.0,0.2985,93,180,273,weekend,Terlalu kering
2011-12-31,Spring,2011,Dec,13,0,Sunday,Clear,0.5,0.4848,42.0,0.4925,108,205,313,weekend,Terlalu kering
2011-12-31,Spring,2011,Dec,14,0,Sunday,Clear,0.46,0.4545,51.0,0.3284,115,185,300,weekend,Ideal
2011-12-31,Spring,2011,Dec,15,0,Sunday,Clear,0.46,0.4545,47.0,0.4925,89,164,253,weekend,Ideal
2011-12-31,Spring,2011,Dec,16,0,Sunday,Clear,0.44,0.4394,51.0,0.3881,52,143,195,weekend,Ideal
2011-12-31,Spring,2011,Dec,17,0,Sunday,Clear,0.42,0.4242,54.0,0.19399999999999998,28,101,129,weekend,Ideal
2011-12-31,Spring,2011,Dec,18,0,Sunday,Clear,0.42,0.4242,54.0,0.1343,13,80,93,weekend,Ideal
2011-12-31,Spring,2011,Dec,19,0,Sunday,Clear,0.42,0.4242,54.0,0.2239,19,73,92,weekend,Ideal
2011-12-31,Spring,2011,Dec,20,0,Sunday,Clear,0.42,0.4242,54.0,0.2239,8,63,71,weekend,Ideal
2011-12-31,Spring,2011,Dec,21,0,Sunday,Clear,0.4,0.4091,57.99999999999999,0.19399999999999998,2,50,52,weekend,Ideal
2011-12-31,Spring,2011,Dec,22,0,Sunday,Clear,0.38,0.3939,62.0,0.1343,2,36,38,weekend,Ideal
2011-12-31,Spring,2011,Dec,23,0,Sunday,Clear,0.36,0.3788,66.0,0.0,4,27,31,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,0,0,Sunday,Clear,0.36,0.3788,66.0,0.0,5,43,48,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,1,0,Sunday,Clear,0.36,0.3485,66.0,0.1343,15,78,93,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,2,0,Sunday,Clear,0.32,0.3485,76.0,0.0,16,59,75,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,3,0,Sunday,Clear,0.3,0.3333,81.0,0.0,11,41,52,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,4,0,Sunday,Clear,0.28,0.303,81.0,0.0896,0,8,8,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,5,0,Sunday,Clear,0.28,0.2879,81.0,0.1045,0,5,5,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,6,0,Sunday,Clear,0.26,0.2727,93.0,0.1343,1,1,2,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,7,0,Sunday,Clear,0.26,0.2576,93.0,0.1642,1,6,7,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,8,0,Sunday,Clear,0.26,0.2727,87.0,0.1045,4,10,14,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,9,0,Sunday,Clear,0.26,0.2727,93.0,0.1045,13,27,40,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,10,0,Sunday,Clear,0.3,0.3182,81.0,0.1045,18,52,70,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,11,0,Sunday,Clear,0.34,0.3333,76.0,0.1343,40,98,138,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,12,0,Sunday,Clear,0.4,0.4091,62.0,0.2836,58,143,201,weekend,Ideal
2012-01-01,Spring,2012,Jan,13,0,Sunday,Clear,0.42,0.4242,57.99999999999999,0.2836,82,141,223,weekend,Ideal
2012-01-01,Spring,2012,Jan,14,0,Sunday,Clear,0.44,0.4394,54.0,0.2985,120,147,267,weekend,Ideal
2012-01-01,Spring,2012,Jan,15,0,Sunday,Clear,0.46,0.4545,51.0,0.2985,101,164,265,weekend,Ideal
2012-01-01,Spring,2012,Jan,16,0,Sunday,Misty,0.44,0.4394,54.0,0.2985,68,147,215,weekend,Ideal
2012-01-01,Spring,2012,Jan,17,0,Sunday,Misty,0.48,0.4697,48.0,0.1642,36,75,111,weekend,Ideal
2012-01-01,Spring,2012,Jan,18,0,Sunday,Light_rainsnow,0.46,0.4545,59.0,0.2537,25,81,106,weekend,Ideal
2012-01-01,Spring,2012,Jan,19,0,Sunday,Light_rainsnow,0.42,0.4242,67.0,0.3881,20,85,105,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,20,0,Sunday,Misty,0.44,0.4394,62.0,0.2985,25,58,83,weekend,Ideal
2012-01-01,Spring,2012,Jan,21,0,Sunday,Misty,0.44,0.4394,67.0,0.2537,10,61,71,weekend,Terlalu Lembab
2012-01-01,Spring,2012,Jan,22,0,Sunday,Clear,0.46,0.4545,55.00000000000001,0.4179,13,53,66,weekend,Ideal
2012-01-01,Spring,2012,Jan,23,0,Sunday,Clear,0.44,0.4394,51.0,0.2985,4,25,29,weekend,Ideal
2012-01-02,Spring,2012,Jan,0,1,Sunday,Clear,0.4,0.4091,40.0,0.4627,8,31,39,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,1,1,Sunday,Clear,0.36,0.3333,43.0,0.4179,1,11,12,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,2,1,Sunday,Clear,0.36,0.3182,34.0,0.4478,1,6,7,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,4,1,Sunday,Clear,0.28,0.2576,45.0,0.3284,0,4,4,weekend,Ideal
2012-01-02,Spring,2012,Jan,5,1,Sunday,Clear,0.28,0.2576,45.0,0.3284,1,3,4,weekend,Ideal
2012-01-02,Spring,2012,Jan,6,1,Sunday,Clear,0.26,0.2273,41.0,0.3881,0,14,14,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,7,1,Sunday,Clear,0.24,0.2121,32.0,0.3881,0,16,16,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,8,1,Sunday,Clear,0.24,0.2273,35.0,0.2537,2,51,53,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,9,1,Sunday,Clear,0.24,0.2576,35.0,0.0,15,53,68,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,10,1,Sunday,Clear,0.26,0.2424,35.0,0.2836,20,89,109,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,11,1,Sunday,Clear,0.26,0.2121,35.0,0.4925,33,142,175,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,12,1,Sunday,Clear,0.28,0.2727,36.0,0.2537,41,161,202,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,13,1,Sunday,Clear,0.3,0.2727,36.0,0.2985,26,150,176,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,14,1,Sunday,Clear,0.3,0.2727,36.0,0.4179,10,141,151,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,15,1,Sunday,Clear,0.28,0.2424,38.0,0.4478,29,139,168,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,16,1,Sunday,Clear,0.26,0.2273,35.0,0.4179,10,144,154,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,17,1,Sunday,Clear,0.26,0.2273,35.0,0.3881,17,136,153,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,18,1,Sunday,Clear,0.26,0.2424,33.0,0.2537,13,113,126,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,19,1,Sunday,Clear,0.24,0.2273,38.0,0.2239,4,89,93,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,20,1,Sunday,Clear,0.24,0.2273,41.0,0.2239,5,83,88,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,21,1,Sunday,Misty,0.24,0.2121,41.0,0.3284,3,63,66,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,22,1,Sunday,Misty,0.22,0.2121,44.0,0.2836,3,36,39,weekend,Terlalu kering
2012-01-02,Spring,2012,Jan,23,1,Sunday,Clear,0.22,0.2121,44.0,0.2537,2,32,34,weekend,Terlalu kering
2012-01-03,Spring,2012,Jan,0,0,Monday,Clear,0.2,0.19699999999999998,51.0,0.2537,0,13,13,workingday,Ideal
2012-01-03,Spring,2012,Jan,1,0,Monday,Clear,0.18,0.1818,55.00000000000001,0.2239,1,5,6,workingday,Ideal
2012-01-03,Spring,2012,Jan,2,0,Monday,Clear,0.18,0.1667,51.0,0.2537,0,3,3,workingday,Ideal
2012-01-03,Spring,2012,Jan,3,0,Monday,Clear,0.16,0.1364,55.00000000000001,0.2836,0,2,2,workingday,Ideal
2012-01-03,Spring,2012,Jan,4,0,Monday,Clear,0.16,0.1515,55.00000000000001,0.2537,0,5,5,workingday,Ideal
2012-01-03,Spring,2012,Jan,5,0,Monday,Clear,0.14,0.1364,54.0,0.19399999999999998,0,12,12,workingday,Ideal
2012-01-03,Spring,2012,Jan,6,0,Monday,Clear,0.14,0.1212,59.0,0.2836,4,81,85,workingday,Ideal
2012-01-03,Spring,2012,Jan,7,0,Monday,Clear,0.14,0.1212,59.0,0.2537,2,168,170,workingday,Ideal
2012-01-03,Spring,2012,Jan,8,0,Monday,Clear,0.16,0.1364,55.00000000000001,0.2836,5,349,354,workingday,Ideal
2012-01-03,Spring,2012,Jan,9,0,Monday,Clear,0.16,0.1364,50.0,0.2836,8,145,153,workingday,Ideal
2012-01-03,Spring,2012,Jan,10,0,Monday,Clear,0.16,0.1212,47.0,0.4627,5,55,60,workingday,Ideal
2012-01-03,Spring,2012,Jan,11,0,Monday,Clear,0.18,0.1364,37.0,0.5224,12,63,75,workingday,Terlalu kering
2012-01-03,Spring,2012,Jan,12,0,Monday,Clear,0.18,0.1364,37.0,0.5224,4,70,74,workingday,Terlalu kering
2012-01-03,Spring,2012,Jan,13,0,Monday,Clear,0.18,0.1212,34.0,0.6567,5,68,73,workingday,Terlalu kering
